Density,Travel Time,Frequency
1.0,0,799
1.0,2,1
1.0,9,1
1.0,10,1
1.0,11,1
1.0,15,6
1.0,18,1
1.0,20,1
1.0,22,2
1.0,23,1
1.0,24,2
1.0,25,7
1.0,26,1
1.0,27,2
1.0,28,6
1.0,29,1
1.0,30,1
1.0,31,1
1.0,32,2
1.0,33,2
1.0,34,4
1.0,35,4
1.0,40,1
1.0,42,1
1.0,47,1
1.0,51,1
1.0,53,1
1.0,76,1
1.0,77,1
1.0,78,3
1.0,79,4
1.0,84,11
1.0,86,2
1.0,87,2
1.0,88,2
1.0,89,14
1.0,90,4
1.0,91,17
1.0,92,4
1.0,93,11
1.0,94,12
1.0,95,6
1.0,96,12
1.0,97,9
1.0,98,13
1.0,99,18
1.0,100,2
